X Z Y
972.312247 1251.267823 -701.220437
972.320272 1251.682007 -701.819808
972.327425 1252.051149 -702.417147
972.334551 1252.418946 -703.014019
972.341211 1252.762695 -703.609663
972.347500 1253.087280 -704.204281
972.353744 1253.409547 -704.798451
972.359250 1253.693726 -705.391034
972.364754 1253.977783 -705.983286
972.369906 1254.243653 -706.574649
972.374671 1254.489624 -707.165102
972.379433 1254.735352 -707.755262
972.383619 1254.951417 -708.344269
972.387680 1255.161012 -708.932839
972.391665 1255.366699 -709.521053
972.395052 1255.541504 -710.108174
972.398439 1255.716308 -710.695089
972.401601 1255.879517 -711.281490
972.404343 1256.020996 -711.867132
972.407082 1256.162353 -712.452602
972.409485 1256.286377 -713.037472
972.411594 1256.395264 -713.621822
972.413704 1256.504151 -714.206040
972.415395 1256.591431 -714.789621
972.416892 1256.668701 -715.372866
972.418387 1256.745849 -715.956010
972.419399 1256.798095 -716.538518
972.420291 1256.844117 -717.120824
972.421185 1256.890259 -717.703070
972.421538 1256.908446 -718.284692
972.421836 1256.923827 -718.866228
972.422131 1256.939087 -719.447733
972.421840 1256.924071 -720.028652
972.421545 1256.908814 -720.609571
972.421202 1256.891113 -721.190453
972.420312 1256.845214 -721.770871
972.419423 1256.799316 -722.351327
972.418432 1256.748170 -722.931741
972.416944 1256.671387 -723.511812
972.415457 1256.594605 -724.091956
972.413801 1256.509156 -724.672053
972.411708 1256.401123 -725.251927
972.409612 1256.292969 -725.831909
972.407271 1256.172120 -726.411841
972.404558 1256.032104 -726.991668
972.401845 1255.892090 -727.571639
972.398775 1255.733643 -728.151555
972.395428 1255.560914 -728.731489
972.392082 1255.388184 -729.311603
972.388236 1255.189697 -729.891662
972.384232 1254.983032 -730.471858
972.380220 1254.776001 -731.052270
972.375537 1254.534302 -731.632638
972.370852 1254.292480 -732.213262
972.365939 1254.038941 -732.794067
972.360542 1253.760376 -733.374994
972.355140 1253.481568 -733.956217
972.349227 1253.176392 -734.537610
972.343073 1252.858765 -735.119276
972.336817 1252.535888 -735.701263
972.329865 1252.177125 -736.283481
972.322909 1251.818116 -736.866085
972.315400 1251.430543 -737.449013
972.307590 1251.027466 -738.032335
972.299541 1250.612061 -738.616078
972.290809 1250.161377 -739.200251
972.282067 1249.710205 -739.784912
972.272375 1249.209961 -740.370088
972.262630 1248.707031 -740.955808
972.252053 1248.161133 -741.542143
972.241202 1247.601074 -742.129100
972.229541 1246.999268 -742.716778
972.217462 1246.375855 -743.305179
972.204449 1245.704224 -743.894440
972.190987 1245.009399 -744.484530
972.176259 1244.249268 -745.075694
972.161095 1243.466674 -745.667804
972.144272 1242.598389 -746.261275
972.126474 1241.679809 -746.856017
972.107519 1240.701539 -747.452176
972.086122 1239.597168 -748.050355
972.062727 1238.389771 -748.650569
972.036576 1237.040039 -749.253329
972.006424 1235.483887 -749.859454
971.970112 1233.609741 -750.470366
971.923463 1231.202148 -751.088799
971.830403 1226.399169 -751.735771
966.747786 1231.508179 -687.997687
966.809976 1234.089722 -688.714049
966.855151 1235.964967 -689.395067
966.892804 1237.527955 -690.059815
966.925493 1238.884887 -690.713577
966.954285 1240.080078 -691.358656
966.979913 1241.143921 -691.996648
967.003639 1242.128783 -692.630037
967.025835 1243.050172 -693.259614
967.045629 1243.871828 -693.883953
967.064655 1244.661621 -694.506044
967.082208 1245.390260 -695.124737
967.098758 1246.077270 -695.740922
967.114438 1246.728148 -696.354889
967.129065 1247.335327 -696.966397
967.143089 1247.917479 -697.576246
967.156196 1248.461547 -698.183975
967.168744 1248.982423 -698.790211
967.180625 1249.475586 -699.394823
967.191837 1249.941040 -699.997857
967.202718 1250.392699 -700.599862
967.212713 1250.807616 -701.200042
967.222703 1251.222290 -701.799741
967.231640 1251.593262 -702.397454
967.240509 1251.961424 -702.994647
967.248828 1252.306762 -703.590654
967.256656 1252.631714 -704.185591
967.264455 1252.955444 -704.780116
967.271310 1253.239991 -705.373019
967.278159 1253.524291 -705.965585
967.284599 1253.791627 -706.557299
967.290527 1254.037720 -707.148061
967.296453 1254.283691 -707.738533
967.301687 1254.500977 -708.327881
967.306742 1254.710816 -708.916762
967.311721 1254.917480 -709.505308
967.315938 1255.092528 -710.092739
967.320152 1255.267455 -710.679961
967.324110 1255.431763 -711.266694
967.327518 1255.573243 -711.852639
967.330927 1255.714722 -712.438414
967.333938 1255.839722 -713.023610
967.336564 1255.948730 -713.608265
967.339190 1256.057739 -714.192787
967.341313 1256.145873 -714.776690
967.343175 1256.223145 -715.360236
967.345036 1256.300414 -715.943684
967.346309 1256.353271 -716.526506
967.347421 1256.399414 -717.109115
967.348533 1256.445556 -717.691661
967.348985 1256.464356 -718.273596
967.349356 1256.479736 -718.855432
967.349727 1256.495118 -719.437239
967.349377 1256.480591 -720.018467
967.349006 1256.465210 -720.599683
967.348594 1256.448119 -721.180876
967.347486 1256.402099 -721.761591
967.346380 1256.356201 -722.342347
967.345157 1256.305420 -722.923066
967.343307 1256.228638 -723.503436
967.341454 1256.151733 -724.083877
967.339405 1256.066651 -724.664278
967.336799 1255.958496 -725.244450
967.334194 1255.850341 -725.824730
967.331285 1255.729615 -726.404963
967.327909 1255.589477 -726.985087
967.324534 1255.449341 -727.565356
967.320722 1255.291138 -728.145574
967.316558 1255.118286 -728.725805
967.312391 1254.945312 -729.306216
967.307613 1254.746949 -729.886575
967.302631 1254.540160 -730.467069
967.297644 1254.333131 -731.047780
967.291815 1254.091186 -731.628445
967.285987 1253.849244 -732.209368
967.279879 1253.595704 -732.790472
967.273162 1253.316894 -733.371697
967.266440 1253.037841 -733.953218
967.259082 1252.732422 -734.534910
967.251428 1252.414672 -735.116875
967.243644 1252.091553 -735.699162
967.234992 1251.732422 -736.281679
967.226335 1251.373046 -736.864581
967.216995 1250.985351 -737.447810
967.207276 1250.581909 -738.031432
967.197260 1250.166138 -738.615476
967.186391 1249.714966 -739.199950
967.175514 1249.263428 -739.784912
967.163451 1248.762695 -740.370390
967.151323 1248.259277 -740.956412
967.138161 1247.712891 -741.543051
967.124657 1247.152343 -742.130312
967.110142 1246.549805 -742.718295
967.095109 1245.925781 -743.307001
967.078909 1245.253296 -743.896569
967.062156 1244.557861 -744.486967
967.043817 1243.796631 -745.078440
967.024935 1243.012818 -745.670863
967.004000 1242.143799 -746.264645
966.981833 1241.223632 -746.859704
966.958246 1240.244507 -747.456177
966.931594 1239.138183 -748.054679
966.902455 1237.928589 -748.655221
966.869869 1236.575928 -749.258317
966.832293 1235.016113 -749.864789
966.787024 1233.136963 -750.476067
966.728851 1230.722167 -751.094892
966.611511 1225.851318 -751.742925
969.633684 1231.838745 -688.016351
969.688457 1234.389771 -688.731070
969.728529 1236.256104 -689.411474
969.761946 1237.812501 -690.075725
969.790970 1239.164306 -690.729063
969.816616 1240.358763 -691.373919
969.839369 1241.418457 -692.011540
969.860441 1242.399902 -692.644594
969.880214 1243.320801 -693.273966
969.897798 1244.139771 -693.898007
969.914703 1244.927124 -694.519815
969.930340 1245.655396 -695.138311
969.945046 1246.340332 -695.754232
969.959013 1246.990843 -696.368005
969.972013 1247.596312 -696.979266
969.984507 1248.178222 -697.588928
969.996154 1248.720703 -698.196419
970.007330 1249.241212 -698.802464
970.017890 1249.733032 -699.406850
970.027878 1250.198243 -700.009699
970.037550 1250.648682 -700.611485
970.046456 1251.063476 -701.211486
970.055351 1251.477783 -701.810997
970.063295 1251.847778 -702.408502
970.071195 1252.215697 -703.005514
970.078591 1252.560181 -703.601318
970.085563 1252.884889 -704.196075
970.092498 1253.207885 -704.790404
970.098602 1253.492187 -705.383126
970.104701 1253.776245 -705.975512
970.110425 1254.042846 -706.567033
970.115707 1254.288818 -707.157619
970.120988 1254.534790 -707.747920
970.125637 1254.751343 -708.337076
970.130138 1254.960937 -708.925779
970.134564 1255.167115 -709.514141
970.138320 1255.342040 -710.101398
970.142076 1255.516969 -710.688449
970.145591 1255.680664 -711.274996
970.148626 1255.822022 -711.860768
970.151663 1255.963501 -712.446374
970.154337 1256.088013 -713.031388
970.156675 1256.196899 -713.615871
970.159013 1256.305785 -714.200221
970.160894 1256.393432 -714.783944
970.162553 1256.470703 -715.367321
970.164213 1256.547974 -715.950600
970.165340 1256.600464 -716.533245
970.166328 1256.646484 -717.115683
970.167318 1256.692626 -717.698060
970.167717 1256.711182 -718.279822
970.168047 1256.726563 -718.861489
970.168375 1256.741822 -719.443126
970.168057 1256.727050 -720.024181
970.167727 1256.711670 -720.605230
970.167352 1256.694213 -721.186248
970.166367 1256.648316 -721.766797
970.165382 1256.602418 -722.347385
970.164286 1256.551392 -722.927932
970.162637 1256.474610 -723.508134
970.160989 1256.397827 -724.088410
970.159159 1256.312622 -724.668641
970.156837 1256.204468 -725.248645
970.154515 1256.096314 -725.828758
970.151920 1255.975464 -726.408821
970.148914 1255.835449 -726.988779
970.145905 1255.695313 -727.568880
970.142506 1255.536988 -728.148929
970.138797 1255.364258 -728.728994
970.135086 1255.191406 -729.309238
970.130824 1254.992919 -729.889428
970.126387 1254.786255 -730.469756
970.121942 1254.579224 -731.050299
970.116750 1254.337403 -731.630797
970.111555 1254.095459 -732.211552
970.106114 1253.842042 -732.792489
970.100130 1253.563355 -733.373547
970.094141 1253.284423 -733.954900
970.087586 1252.979126 -734.536424
970.080764 1252.661377 -735.118222
970.073829 1252.338379 -735.700340
970.066123 1251.979492 -736.282690
970.058413 1251.620361 -736.865425
970.050091 1251.232788 -737.448485
970.041431 1250.829468 -738.031938
970.032510 1250.413941 -738.615814
970.022828 1249.963013 -739.200119
970.013138 1249.511718 -739.784912
970.002392 1249.011230 -740.370220
969.991589 1248.508056 -740.956073
969.979865 1247.962036 -741.542541
969.967835 1247.401733 -742.129632
969.954906 1246.799560 -742.717444
969.941513 1246.175782 -743.305980
969.927087 1245.503906 -743.895375
969.912163 1244.808838 -744.485600
969.895830 1244.048095 -745.076900
969.879016 1243.265015 -745.669147
969.860368 1242.396484 -746.262754
969.840630 1241.477173 -746.857635
969.819618 1240.498536 -747.453932
969.795887 1239.393311 -748.052253
969.769943 1238.184937 -748.652611
969.740934 1236.833862 -749.255519
969.707488 1235.276122 -749.861796
969.667201 1233.399780 -750.472869
969.615440 1230.989013 -751.091474
969.511676 1226.156250 -751.738911
962.125856 1230.975096 -687.966884
962.200286 1233.606812 -688.685952
962.253736 1235.496704 -689.367981
962.298254 1237.070802 -690.033562
962.336873 1238.436280 -690.688027
962.370703 1239.632446 -691.333463
962.400980 1240.703003 -691.972062
962.428989 1241.693361 -692.605998
962.455075 1242.615722 -693.235922
962.478444 1243.442018 -693.860761
962.500888 1244.235598 -694.483312
962.521516 1244.964968 -695.102333
962.541039 1245.655272 -695.718950
962.559465 1246.306763 -696.333238
962.576720 1246.916869 -696.945157
962.593198 1247.499511 -697.555319
962.608658 1248.046143 -698.163440
962.623399 1248.567382 -698.769982
962.637409 1249.062743 -699.374967
962.650587 1249.528687 -699.978309
962.663416 1249.982300 -700.580674
962.675161 1250.397583 -701.181155
962.686899 1250.812621 -701.781155
962.697439 1251.185303 -702.379215
962.707862 1251.553833 -702.976707
962.717673 1251.900756 -703.573053
962.726870 1252.225952 -704.168284
962.736064 1252.551025 -704.763138
962.744119 1252.835816 -705.356332
962.752166 1253.120363 -705.949190
962.759765 1253.389037 -706.541230
962.766732 1253.635375 -707.132281
962.773695 1253.881591 -707.723044
962.779871 1254.099974 -708.312706
962.785809 1254.309937 -708.901873
962.791685 1254.517700 -709.490731
962.796639 1254.692870 -710.078447
962.801594 1254.868041 -710.665956
962.806265 1255.033203 -711.252992
962.810269 1255.174804 -711.839221
962.814274 1255.316406 -712.425279
962.817834 1255.442261 -713.010776
962.820920 1255.551391 -713.595714
962.824003 1255.660400 -714.180515
962.826516 1255.749268 -714.764715
962.828705 1255.826659 -715.348542
962.830891 1255.903930 -715.932269
962.832406 1255.957519 -716.515385
962.833711 1256.003663 -717.098272
962.835016 1256.049805 -717.681096
962.835565 1256.069214 -718.263322
962.836000 1256.084595 -718.845436
962.836435 1256.099975 -719.427520
962.836038 1256.085938 -720.009035
962.835607 1256.070679 -720.590531
962.835130 1256.053833 -721.172005
962.833832 1256.007934 -721.752999
962.832530 1255.961914 -722.334030
962.831108 1255.911621 -722.915034
962.828933 1255.834716 -723.495679
962.826755 1255.757692 -724.076396
962.824359 1255.672973 -724.657079
962.821296 1255.564697 -725.237526
962.818234 1255.456421 -725.818081
962.814830 1255.336060 -726.398595
962.810863 1255.195801 -726.978995
962.806897 1255.055541 -727.559539
962.802426 1254.897461 -728.140035
962.797534 1254.724487 -728.720542
962.792638 1254.551392 -729.301229
962.787032 1254.353150 -729.881865
962.781176 1254.146119 -730.462634
962.775321 1253.939087 -731.043622
962.768478 1253.697144 -731.624565
962.761625 1253.454833 -732.205761
962.754458 1253.201416 -732.787144
962.746563 1252.922242 -733.368644
962.738667 1252.643066 -733.950442
962.730029 1252.337647 -734.532411
962.721029 1252.019408 -735.114652
962.711891 1251.696290 -735.697216
962.701723 1251.336792 -736.280009
962.691553 1250.977172 -736.863190
962.680581 1250.589234 -737.446696
962.669161 1250.185426 -738.030596
962.657395 1249.769410 -738.614918
962.644624 1249.317872 -739.199671
962.631844 1248.865967 -739.784912
962.617672 1248.364868 -740.370669
962.603420 1247.860961 -740.956972
962.587950 1247.313965 -741.543891
962.572083 1246.752930 -742.131434
962.555025 1246.149781 -742.719699
962.537359 1245.525146 -743.308689
962.518319 1244.851928 -743.898541
962.498637 1244.156007 -744.489223
962.477081 1243.393798 -745.080983
962.454882 1242.608887 -745.673695
962.430284 1241.739136 -746.267765
962.404222 1240.817627 -746.863117
962.376503 1239.837525 -747.459882
962.345169 1238.729614 -748.058682
962.310897 1237.517823 -748.659530
962.272565 1236.162476 -749.262937
962.228358 1234.599364 -749.869730
962.175084 1232.715699 -750.481344
962.106416 1230.287721 -751.100601
961.967068 1225.360595 -751.749549
974.150552 1226.794190 -687.184262
974.246786 1232.363160 -688.045259
974.290057 1234.867187 -688.757447
974.322067 1236.719604 -689.436896
974.348783 1238.265623 -690.100370
974.372004 1239.609375 -690.753048
974.392626 1240.802736 -691.397561
974.410830 1241.856201 -692.034617
974.427702 1242.832520 -692.667160
974.443558 1243.750121 -693.296105
974.457679 1244.567262 -693.919785
974.471219 1245.350829 -694.541153
974.483794 1246.078491 -695.159345
974.495577 1246.760376 -695.774862
974.506807 1247.410278 -696.388333
974.517222 1248.012939 -696.999207
974.527269 1248.594361 -697.608574
974.536601 1249.134400 -698.215696
974.545589 1249.654542 -698.821455
974.554052 1250.144287 -699.425490
974.562085 1250.609131 -700.028053
974.569835 1251.057618 -700.629497
974.576997 1251.472045 -701.229214
974.584152 1251.886108 -701.828447
974.590516 1252.254394 -702.425623
974.596870 1252.622070 -703.022358
974.602795 1252.964966 -703.617840
974.608404 1253.289551 -704.212326
974.613960 1253.611084 -704.806339
974.618869 1253.895143 -705.398787
974.623776 1254.179077 -705.990904
974.628359 1254.444335 -706.582116
974.632608 1254.690186 -707.172434
974.636854 1254.935913 -707.762462
974.640577 1255.151367 -708.351320
974.644197 1255.360840 -708.939756
974.647743 1255.566041 -709.527825
974.650764 1255.740844 -710.114816
974.653782 1255.915528 -710.701597
974.656596 1256.078369 -711.287858
974.659039 1256.219726 -711.873367
974.661480 1256.360962 -712.458704
974.663619 1256.484742 -713.043437
974.665500 1256.593629 -713.627658
974.667380 1256.702392 -714.211743
974.668882 1256.789306 -714.795186
974.670217 1256.866577 -715.378301
974.671550 1256.943726 -715.961316
974.672446 1256.995605 -716.543686
974.673242 1257.041625 -717.125863
974.674037 1257.087647 -717.707977
974.674349 1257.105714 -718.289468
974.674615 1257.121093 -718.870874
974.674879 1257.136353 -719.452250
974.674615 1257.121094 -720.033035
974.674349 1257.105714 -720.613823
974.674041 1257.087890 -721.194575
974.673248 1257.041991 -721.774864
974.672455 1256.996093 -722.355191
974.671569 1256.944824 -722.935474
974.670242 1256.868042 -723.515417
974.668915 1256.791261 -724.095432
974.667437 1256.705688 -724.675398
974.665570 1256.597656 -725.255144
974.663703 1256.489624 -725.834998
974.661612 1256.368652 -726.414800
974.659193 1256.228638 -726.994499
974.656775 1256.088746 -727.574343
974.654035 1255.930176 -728.154129
974.651053 1255.757569 -728.733935
974.648068 1255.584839 -729.313921
974.644636 1255.386231 -729.893849
974.641069 1255.179809 -730.473919
974.637489 1254.972657 -731.054201
974.633314 1254.731079 -731.634441
974.629138 1254.489380 -732.214938
974.624756 1254.235840 -732.795614
974.619945 1253.957397 -733.376412
974.615129 1253.678711 -733.957507
974.609855 1253.373535 -734.538771
974.604369 1253.056030 -735.120309
974.598789 1252.733155 -735.702167
974.592592 1252.374512 -736.284256
974.586392 1252.015747 -736.866732
974.579697 1251.628296 -737.449531
974.572734 1251.225342 -738.032723
974.565559 1250.810181 -738.616338
974.557773 1250.359620 -739.200381
974.549981 1249.908692 -739.784912
974.541339 1249.408569 -740.369958
974.532652 1248.905884 -740.955548
974.523223 1248.360229 -741.541752
974.513549 1247.800415 -742.128579
974.503154 1247.198853 -742.716126
974.492385 1246.575683 -743.304395
974.480785 1245.904419 -743.893524
974.468785 1245.209961 -744.483482
974.455656 1244.450195 -745.074512
974.442141 1243.668091 -745.666488
974.427145 1242.800293 -746.259825
974.411282 1241.882324 -746.854430
974.394383 1240.904420 -747.450455
974.375314 1239.800903 -748.048494
974.354466 1238.594483 -748.648567
974.331163 1237.245972 -749.251182
974.304302 1235.691528 -749.857157
974.271952 1233.819459 -750.467913
974.230400 1231.414917 -751.086177
974.147906 1226.641113 -751.732693
973.569860 1226.649049 -687.176862
973.670433 1232.297850 -688.041707
973.715119 1234.807740 -688.754210
973.748129 1236.661743 -689.433771
973.775678 1238.209107 -690.097343
973.799620 1239.553834 -690.750101
973.820871 1240.747436 -691.394661
973.839640 1241.801637 -692.031785
973.857032 1242.778442 -692.664384
973.873380 1243.696655 -693.293391
973.887930 1244.513916 -693.917111
973.901890 1245.297973 -694.538534
973.914848 1246.025756 -695.156765
973.926992 1246.707886 -695.772326
973.938566 1247.357911 -696.385836
973.949302 1247.960937 -696.996759
973.959654 1248.542358 -697.606160
973.969275 1249.082764 -698.213330
973.978536 1249.602906 -698.819121
973.987260 1250.092896 -699.423199
973.995538 1250.557862 -700.025801
974.003528 1251.006591 -700.627286
974.010906 1251.421021 -701.227037
974.018278 1251.835082 -701.826303
974.024840 1252.203613 -702.423521
974.031386 1252.571288 -703.020288
974.037495 1252.914427 -703.615812
974.043274 1253.239014 -704.210330
974.049001 1253.560669 -704.804381
974.054061 1253.844848 -705.396865
974.059116 1254.128785 -705.989014
974.063843 1254.394287 -706.580267
974.068218 1254.640014 -707.170613
974.072593 1254.885742 -707.760674
974.076433 1255.101439 -708.349572
974.080163 1255.310913 -708.938040
974.083818 1255.516234 -709.526146
974.086931 1255.691039 -710.113169
974.090041 1255.865723 -710.699982
974.092942 1256.028686 -711.286278
974.095459 1256.170044 -711.871820
974.097974 1256.311280 -712.457189
974.100180 1256.435180 -713.041958
974.102118 1256.544068 -713.626211
974.104055 1256.652832 -714.210327
974.105604 1256.739868 -714.793806
974.106980 1256.817139 -715.376953
974.108354 1256.894287 -715.960000
974.109279 1256.946289 -716.542405
974.110099 1256.992310 -717.124614
974.110918 1257.038330 -717.706760
974.111240 1257.056397 -718.288283
974.111514 1257.071778 -718.869721
974.111787 1257.087158 -719.451131
974.111514 1257.071777 -720.031946
974.111242 1257.056519 -720.612769
974.110925 1257.038696 -721.193552
974.110107 1256.992798 -721.773873
974.109290 1256.946900 -722.354233
974.108377 1256.895631 -722.934548
974.107010 1256.818847 -723.514522
974.105643 1256.742065 -724.094569
974.104122 1256.656616 -724.674569
974.102199 1256.548583 -725.254347
974.100275 1256.440552 -725.834233
974.098119 1256.319458 -726.414065
974.095628 1256.179565 -726.993797
974.093136 1256.039551 -727.573672
974.090315 1255.881104 -728.153491
974.087239 1255.708374 -728.733328
974.084166 1255.535767 -729.313347
974.080630 1255.337158 -729.893307
974.076953 1255.130615 -730.473408
974.073265 1254.923461 -731.053722
974.068963 1254.681885 -731.633994
974.064658 1254.440063 -732.214521
974.060146 1254.186645 -732.795230
974.055186 1253.908081 -733.376060
974.050227 1253.629517 -733.957187
974.044791 1253.324219 -734.538483
974.039138 1253.006714 -735.120053
974.033390 1252.683838 -735.701943
974.027004 1252.325195 -736.284064
974.020615 1251.966309 -736.866571
974.013716 1251.578858 -737.449403
974.006542 1251.175903 -738.032627
973.999148 1250.760620 -738.616273
973.991126 1250.310059 -739.200349
973.983096 1249.859009 -739.784912
973.974194 1249.359009 -740.369990
973.965239 1248.856079 -740.955612
973.955527 1248.310546 -741.541849
973.945557 1247.750610 -742.128708
973.934847 1247.149048 -742.716287
973.923750 1246.525757 -743.304590
973.911796 1245.854370 -743.893751
973.899430 1245.159790 -744.483742
973.885901 1244.399903 -745.074805
973.871976 1243.617797 -745.666815
973.856523 1242.749878 -746.260184
973.840175 1241.831665 -746.854824
973.822764 1240.853760 -747.450882
973.803113 1239.750000 -748.048955
973.781629 1238.543335 -748.649064
973.757613 1237.194458 -749.251715
973.729931 1235.639648 -749.857726
973.696591 1233.767090 -750.468522
973.653765 1231.361694 -751.086828
973.568643 1226.580689 -751.733457
974.731072 1226.938844 -687.191625
974.823058 1232.428344 -688.048791
974.864922 1234.926636 -688.760670
974.895933 1236.777344 -689.440003
974.921819 1238.322144 -690.103384
974.944320 1239.664917 -690.755981
974.964314 1240.858154 -691.400453
974.981953 1241.910765 -692.037435
974.998300 1242.886353 -692.669912
975.013668 1243.803468 -693.298801
975.027361 1244.620604 -693.922447
975.040483 1245.403686 -694.543760
975.052676 1246.131348 -695.161917
975.064094 1246.812745 -695.777381
975.074982 1247.462525 -696.390813
975.085077 1248.064942 -697.001643
975.094817 1248.646239 -697.610973
975.103865 1249.186158 -698.218056
975.112578 1249.706177 -698.823776
975.120779 1250.195558 -699.427764
975.128568 1250.660399 -700.030295
975.136079 1251.108644 -700.631697
975.143024 1251.523071 -701.231381
975.149960 1251.937011 -701.830577
975.156129 1252.305176 -702.427716
975.162288 1252.672730 -703.024413
975.168032 1253.015503 -703.619859
975.173469 1253.339965 -704.214307
975.178855 1253.661377 -704.808285
975.183614 1253.945434 -705.400700
975.188372 1254.229370 -705.992784
975.192815 1254.494508 -706.583960
975.196935 1254.740357 -707.174245
975.201050 1254.985961 -707.764237
975.204661 1255.201417 -708.353063
975.208169 1255.410767 -708.941463
975.211605 1255.615844 -709.529497
975.214534 1255.790649 -710.116456
975.217461 1255.965332 -710.703204
975.220188 1256.128052 -711.289429
975.222557 1256.269408 -711.874907
975.224923 1256.410644 -712.460211
975.226995 1256.534302 -713.044909
975.228820 1256.643188 -713.629098
975.230642 1256.751953 -714.213151
975.232099 1256.838868 -714.796562
975.233392 1256.916016 -715.379643
975.234684 1256.993164 -715.962625
975.235552 1257.044922 -716.544961
975.236325 1257.091065 -717.127108
975.237096 1257.137085 -717.709190
975.237397 1257.155030 -718.290647
975.237652 1257.170288 -718.872019
975.237908 1257.185547 -719.453363
975.237652 1257.170288 -720.034116
975.237397 1257.155029 -720.614875
975.237096 1257.137086 -721.195592
975.236327 1257.091187 -721.775849
975.235558 1257.045288 -722.356145
975.234697 1256.993896 -722.936395
975.233412 1256.917236 -723.516307
975.232125 1256.840454 -724.096291
975.230692 1256.754883 -724.676225
975.228881 1256.646850 -725.255939
975.227071 1256.538818 -725.835762
975.225042 1256.417724 -726.415530
975.222698 1256.277832 -726.995199
975.220352 1256.137817 -727.575009
975.217697 1255.979371 -728.154765
975.214804 1255.806763 -728.734540
975.211910 1255.634033 -729.314493
975.208582 1255.435425 -729.894390
975.205121 1255.228882 -730.474427
975.201652 1255.021851 -731.054678
975.197604 1254.780274 -731.634887
975.193553 1254.538574 -732.215351
975.189305 1254.285035 -732.795996
975.184639 1254.006592 -733.376762
975.179971 1253.728028 -733.957826
975.174856 1253.422730 -734.539057
975.169537 1253.105347 -735.120564
975.164127 1252.782471 -735.702390
975.158119 1252.423950 -736.284448
975.152106 1252.065063 -736.866891
975.145615 1251.677735 -737.449659
975.138863 1251.274780 -738.032819
975.131906 1250.859619 -738.616401
975.124356 1250.409057 -739.200413
975.116802 1249.958252 -739.784912
975.108424 1249.458252 -740.369926
975.100001 1248.955566 -740.955483
975.090859 1248.410035 -741.541656
975.081479 1247.850220 -742.128450
975.071400 1247.248780 -742.715964
975.060958 1246.625611 -743.304202
975.049712 1245.954467 -743.893298
975.038077 1245.260132 -744.483223
975.025346 1244.500366 -745.074220
975.012245 1243.718506 -745.666163
974.997703 1242.850708 -746.259467
974.982323 1241.932861 -746.854039
974.965941 1240.955200 -747.450029
974.947451 1239.851807 -748.048035
974.927240 1238.645630 -748.648073
974.904649 1237.297485 -749.250652
974.878606 1235.743286 -749.856591
974.847246 1233.871826 -750.467308
974.806966 1231.468017 -751.085531
974.727096 1226.701538 -751.731933
970.210610 1231.904541 -688.020026
970.263923 1234.449707 -688.734428
970.302979 1236.314210 -689.414708
970.335553 1237.869263 -690.078859
970.363846 1239.219971 -690.732110
970.388864 1240.414308 -691.376923
970.411046 1241.473267 -692.014475
970.431591 1242.454101 -692.647465
970.450879 1243.374878 -693.276796
970.468024 1244.193358 -693.900780
970.484504 1244.980102 -694.522526
970.499759 1245.708374 -695.140987
970.514098 1246.392943 -695.756857
970.527722 1247.043335 -696.370590
970.540397 1247.648438 -696.981802
970.552584 1248.230225 -697.591424
970.563942 1248.772461 -698.198870
970.574845 1249.292968 -698.804881
970.585142 1249.784547 -699.409223
970.594885 1250.249634 -700.012033
970.604315 1250.699829 -700.613775
970.613001 1251.114502 -701.213737
970.621682 1251.528932 -701.813219
970.629427 1251.898683 -702.410681
970.637134 1252.266601 -703.007658
970.644345 1252.610839 -703.603420
970.651146 1252.935546 -704.198143
970.657907 1253.258300 -704.792430
970.663862 1253.542603 -705.385118
970.669813 1253.826660 -705.977471
970.675392 1254.093019 -706.568950
970.680547 1254.339111 -707.159506
970.685697 1254.584960 -707.749769
970.690230 1254.801391 -708.338888
970.694621 1255.010987 -708.927557
970.698937 1255.217040 -709.515882
970.702601 1255.391967 -710.103106
970.706263 1255.566772 -710.690121
970.709689 1255.730347 -711.276630
970.712653 1255.871826 -711.862372
970.715614 1256.013184 -712.447942
970.718219 1256.137572 -713.032919
970.720503 1256.246582 -713.617372
970.722784 1256.355468 -714.201689
970.724617 1256.442994 -714.785375
970.726235 1256.520264 -715.368719
970.727852 1256.597412 -715.951962
970.728951 1256.649902 -716.534573
970.729915 1256.695923 -717.116978
970.730882 1256.742066 -717.699322
970.731268 1256.760498 -718.281049
970.731590 1256.775878 -718.862683
970.731909 1256.791138 -719.444286
970.731598 1256.776246 -720.025306
970.731278 1256.760986 -720.606323
970.730912 1256.743530 -721.187308
970.729948 1256.697509 -721.767822
970.728987 1256.651612 -722.348377
970.727918 1256.600586 -722.928891
970.726310 1256.523803 -723.509060
970.724701 1256.447021 -724.089303
970.722914 1256.361694 -724.669499
970.720651 1256.253662 -725.249472
970.718385 1256.145507 -725.829551
970.715854 1256.024659 -726.409582
970.712921 1255.884643 -726.989507
970.709986 1255.744506 -727.569575
970.706669 1255.586182 -728.149591
970.703051 1255.413452 -728.729623
970.699430 1255.240600 -729.309834
970.695273 1255.042114 -729.889990
970.690944 1254.835449 -730.470285
970.686607 1254.628417 -731.050795
970.681542 1254.386596 -731.631260
970.676476 1254.144775 -732.211983
970.671165 1253.891235 -732.792886
970.665328 1253.612549 -733.373911
970.659487 1253.333740 -733.955232
970.653092 1253.028442 -734.536723
970.646439 1252.710815 -735.118488
970.639673 1252.387817 -735.700573
970.632155 1252.028930 -736.282889
970.624633 1251.669800 -736.865591
970.616514 1251.282227 -737.448618
970.608068 1250.879029 -738.032038
